Youtube Comments,Video ID
"I feel like Covid is so hyped up because we’ve had some generations of humans who have never done anything and had never really had to struggle. They needed something comparable to the Spanish Flu, WW2, Vietnam, etc. So we’ve taken Covid and turned it into the monster we want it to be.",N4vfuuReV5c
To all my unvaxxed brethren: HOLD THE LINE!,N4vfuuReV5c
Do dislike on this video.,N4vfuuReV5c
"Eat garlic but within the limit (by consulting your Dietician/naturopath/Hakeem/ Unani doctor) and keep cut garlic and onions in your homes.;Eat organic garlic, not the china one, or wash it properly. Amazing benefits of garlic for the immune system.  https://youtu.be/imO33XSbDY",N4vfuuReV5c
"Europe admits Omicron was found IN EUROPE BEFORE AFRICA. So why was South Africa blamed for sounding the alarm?;Europe admits Covid19 was found IN EUROPE BEFORE CHINA. So why was China blamed for sounding the alarm?;Covid deaths = Managed pandemic China 4,636 & New Zealand 48   Mismanaged pandemic US 821,335.;Covid originated at Fort Detrick, Maryland and Spanish flu in Haskell County, Kansas. SO WHY DID AMERICA NOT SOUND THE ALARM ?",N4vfuuReV5c
It's going to be a NIGHTMARE within 30 days.,N4vfuuReV5c
SATAN'S MOUTH PIECES CONTINUES .................................. !!!    BLAH BLAH BLAH,N4vfuuReV5c
"“We don’t know what we don’t know, but we know our new pill wOrKsssssss. BUY NOW, for ONLY $19.99!!!!”",N4vfuuReV5c
Yes boy who cried wolf .   When a seriously deadly disease comes along people will be like f@&k  it. Let it ride.,N4vfuuReV5c
let it snow...let it snow:snowman::snowman::cloud_with_lightning:,N4vfuuReV5c
"if hospitals are stretched so thin, then why are they still firing medical personnel for not taking the shot.  If you are stretched thin, it should be all hands on deck.",N4vfuuReV5c
Stay tuned. This will be interesting to see. The Cornell hit 900 cases almost in 3 days. And some of them are omicron. Since Cornell students are almost all vaccinated. All the omicron cases are fully vaccinated and many are even boosted. All don't have severe cases. The sample of younger student population and vaccine doing the job. The rate will skyrocketing in 2 weeks. Will soon know how bad it spreads through America given at least 20 to 30% are unvaccinated and not been sick with COVID before.,N4vfuuReV5c
The vaccine won't stop omicron I wish congress and dr what ever his name is would stop pushing vaccine on us,N4vfuuReV5c
Stop already,N4vfuuReV5c
"It's time to shut all bars, restaurants, school for another9months drop down to in 50 cases in order get redid of it totally by :hundred_points: percent :face_with_steam_from_nose::woozy_face::thumbs_down_mediumlight_skin_tone::woman_facepalming_light_skin_tone::teacup_without_handle::warning::biohazard::woman_shrugging_mediumlight_skin_tone::snowflake::snowman::snowman_without_snow:",N4vfuuReV5c
if you are positive for COVID19 at the TOD(time of death) no matter how you died it is still considered a COVID death,N4vfuuReV5c
"Be scared, be afraid said the news",N4vfuuReV5c
I don't believe in the news anymore.,N4vfuuReV5c
"""Omicron responsible for 3% of COVID19 cases"" thereby motivating us, the people of America, to redouble our efforts to rapidly find out at any given moment, including even while OnLine, who among us are unwittingly contagious (i.e. presymptomatic or asymptomatic) in order to #ConvinceItForward for them to call their doctor and to selfquarantine per CDC guidelines in hopes of stopping this pandemic instead of having more #MourningInAmerica. Thus, we're hoping for the best while preparing for the worsecase scenario of the Alpha lineage mutations and others like the Omicron, Gamma, Beta, Epsilon, Iota, Lambda, Mu & Delta lineage mutations combining via slipRNAreplication to form hybrids that render current COVID vaccines/monoclonals/medicines/pills no longer effective.",N4vfuuReV5c
"Symptoms include fatigue and headaches, some get a scratchy throat...it is a mild cold! Dislike!",N4vfuuReV5c
They should call in ;Optimus Prime asap to help us defeat & exterminate the Omicrons.,N4vfuuReV5c
"☆ ☆ Best Online Loans Best Online Loans GreenlightCash. Loan amounts are limited to $5,000  Greenlightcash.xxxgames.us  ☆ ☆ 78:125",N4vfuuReV5c
Free VPS Windows Trial 1 Month Good video: FREE VPS 2021. Easy step By Step Guide. Tutorial video youtu.be/cRMGK44vPoE  :heart_suit: :heart_suit: 110:78,N4vfuuReV5c
WAKE UP PEOPLE!!!! THIS IS ALL BULLSHIT!!!! LOOK UP OPERATION PAPERCLIP.,N4vfuuReV5c
"HAVE YOU NOTICED THE LINES IN THE SKY MORE THAN EVER HMMMMMMM PEOPLE COMING DOWN WITH ""SOMETHING""?!?!?!? HMMMMMMM",N4vfuuReV5c
600 cases in one week at one school?,N4vfuuReV5c
"Watch the SAME EVIL SCUMBAGS THAT HAVE BEEN LYING TO YOU :backhand_index_pointing_right::backhand_index_pointing_right: WHY AREN'T ""THEY"" GETTING SICK NOR DYING FOLKS :backhand_index_pointing_right: :backhand_index_pointing_right: WAKE UP IDIOTS!!!!!!!!!!!",N4vfuuReV5c
So predictable......,N4vfuuReV5c
South Park the delta plus rewards program variant.,N4vfuuReV5c
"OMG!!!!......OOOO.....MMMMMM .......GGGGG........Help us Brandon, Heeeeeelllllp!!!!!!!! Please Brandon help me, save me!!!! Save me from myself, ....Plleeeasssee!!!!",N4vfuuReV5c
Nevada full of.crap.. Vegas no.cases right,N4vfuuReV5c
So by next week Omicron will be 100% of the cases which will push out Delta.  That's a good thing.  Omicron taking out Delta is actually the best thing that can happen.,N4vfuuReV5c
Omicron is very mild.  The scientists who discovered it in South Africa recommend intentional spreading to increase immunity.,N4vfuuReV5c
89%?? The pill is more effective than the vaccine.,N4vfuuReV5c
The living fdge!,N4vfuuReV5c
I'm grateful that everyone in my family is fully vaccinated.,N4vfuuReV5c
"What do you expect? People won't wear a mask. Even if you had shots, you still need to wear a mask.  Wash your hands.  No  let's all get together an celebrate. Foolish people",N4vfuuReV5c
Never ending variants and crappy boosters,N4vfuuReV5c
The father of gain of function of viruses and his group need to be accountable.,N4vfuuReV5c
So you are saying that we buy one virus and and getting one free good deal.,N4vfuuReV5c
Pfizer realized  jabs don't stop infections and transmission so now trying to profit from the pills.,N4vfuuReV5c
"What a joke. SMDH. ALL grade ""A"" B U L L S H I T!!",N4vfuuReV5c
Until .....omicron evolves into something worse.....:face_with_rolling_eyes::folded_hands:  say you can get delta and omicron at the same time........,N4vfuuReV5c
"Remember kids! The more antivaxxers,  the less antivaxxers!:grinning_face_with_big_eyes:",N4vfuuReV5c
Praise invisible sky :pile_of_poo:,N4vfuuReV5c
"The crypto market has been favourable in the past weeks, I keep missing out on this opportunity, I'm most certainly very impatient how can I ever make a profit in the crypto market.",N4vfuuReV5c
"Dr. Trump, ""Fake news!""",N4vfuuReV5c
They spread in colleges but not at NFL stadiums filled with people from all over the world. I guess the vaccinated are scared of that booster. Don't be scared.  :grimacing_face:,N4vfuuReV5c
"That 3% is gonna climb very quickly. That may not be a bad thing though, especially if you're fully vaccinated/boosted",N4vfuuReV5c
Just getting over COVID. Very mild for our family. Just getting my taste and smell back,N4vfuuReV5c
Who's seriously watching this garbage unironically?,N4vfuuReV5c
Omicron responsible for 90 percent overreaction of the world's population. Let the fear mongering to achieve an agenda begin..,N4vfuuReV5c
"In other news, Biden is responsible for 100% of the inflation.",N4vfuuReV5c
Corona virus is a scam,N4vfuuReV5c
I Don't Buy It,N4vfuuReV5c
More bullshit,N4vfuuReV5c
Good to see all the trump supporters still watch ABC lol :face_with_tears_of_joy:,N4vfuuReV5c
Fake news,N4vfuuReV5c
Anyone who believes this should probably delete all social media and stay away from the TV and Internet.,N4vfuuReV5c
Who cares?,N4vfuuReV5c
Theonlything;Tofearisfear;Itselfmarchon?;Foools?,N4vfuuReV5c
"His faimily    https://www.youtube.com/watch?v=d1aK7f07R0o   Law Firm Madang: Kim Inwook, Lim Hanheum, Shim Gapbo, Park Seungdeuk, Lee Jaecheong;https://www.youtube.com/watch?v=OKSJrzUHxdU&t=4s  Kang Heonsu, Kona I, Magic Palace, Shin Seungeun, Heo Seonghyo;Daejangdong, Hwacheon Daeyu: Yoo Donggyu, Jeong Jinsang, Kim Yong, Kim Namjun, Kim Manbae, Jang Hyeongcheol:  ;https://www.youtube.com/watch?v=nWhw3zd4fvw   https://www.youtube.com/watch?v=E8T1MfQEm2k    https://www.youtube.com/watch?v=QP61wZd6Luw ;https://www.youtube.com/watch?v=J22BJDIVS1M    https://www.youtube.com/watch?v=RGUqp6lHhFo     https://www.youtube.com/watch?v=m2qk6GaPfTI;Seongnam International Mafia family (Structure of Family: https://www.youtube.com/watch?v=F8gG7WxuqOQ)     ;https://www.youtube.com/watch?v=qac9N7Fa7KIhttps://www.youtube.com/watch?v=o2o2_Pfb6t0    https://www.youtube.com/watch?v=qjc1oso5IVg  ;https://www.youtube.com/watch?v=5h1EmaX4z0Y    https://www.youtube.com/watch?v=F8gG7WxuqOQ    https://www.youtube.com/watch?v=LtMcnpvpp1U   https://www.youtube.com/watch?v=iJDXbZkz_Ss&t=338s",N4vfuuReV5c
Hey no one has said a word about the other pandemic that’s been spreading daily since 2000!;It’s mutated 10 over and it’s called stupidity!;Many Americans have it and it has severely affected POLITICIANS!:face_with_medical_mask:,N4vfuuReV5c
Yet the republican governors do nothing to mitigate the spread.,N4vfuuReV5c
Ok J. Biden send me my stimulus check now not at the beginning of 2023!;Get on it!,N4vfuuReV5c
"All of this is bullcrap, everything I need to know is in Joe Rogan’s latest podcast.",N4vfuuReV5c
Lies lies lies,N4vfuuReV5c
This is fake news,N4vfuuReV5c
Lies lies lies,N4vfuuReV5c
boy who cried wolf;this country needs to read that fable again badly,N4vfuuReV5c
Less Severe Still Kills,N4vfuuReV5c
This is fake news,N4vfuuReV5c
Lies lies lies,N4vfuuReV5c
Blahh blahh:middle_finger:,N4vfuuReV5c
liars,N4vfuuReV5c
Hell yes let it come. :clapping_hands:,N4vfuuReV5c
BURN YOUR MASKS!!!,N4vfuuReV5c
Dr Fauci sponsor the lab that made this virus... It's time to call him Dr evil,N4vfuuReV5c
